data_source,time_scale,time_id,k,theta,num_matches,mdd,med,dist90,log_like,iteration
simulation,annual,2012,-1.75272280799216,1.28036800532355,165917,4.32833498410983,3.2706,9.5656,-1261389.80553601,934
simulation,annual,2013,-1.874042362725,1.36532476271459,144592,4.6172548943076,3.5568,10.0969,-1223337.06475892,934
simulation,annual,2014,-1.6755615936873,1.21998357254346,152785,4.20000121250554,3.1255,9.3566,-1101502.10767919,934
simulation,total_years,2012-4,-1.77450515889897,1.29099101658669,463294,4.38990233287158,3.3256,9.6885,-3587297.89582702,934
simulation,monsoonal,NEM,-1.72256259052111,1.25182706524824,440495,4.2908755864962,3.2196,9.5183,-3053531.49031931,934
simulation,monsoonal,SWM,-1.98478388919192,1.4727859032235,22799,4.86237709127593,3.8261,10.503,-532134.608205412,934
simulation_subsample,annual,2012,-0.361456847129259,0.692676483524176,3,2.92860410036884,1.7068,7.1348,-93.9190114776793,934
simulation_subsample,annual,2013,-2.36694442756613,4.64705039902148,19,5.16759495364332,4.8984,9.7221,-475.790401652396,934
simulation_subsample,annual,2014,-2.35588689096127,5,12,5.09622916188752,4.8589,9.5386,-480.648427060936,934
simulation_subsample,total_years,2012-4,-2.36471918854143,4.37528989286148,34,5.17175717109019,4.8771,9.7743,-1152.5212678989,934
simulation_subsample,monsoonal,NEM,-2.3683200801822,4.20632366291468,34,5.20266573406134,4.8886,9.8636,-975.755354121185,934
simulation_subsample,monsoonal,SWM,-2.31112454105607,5,0,4.87314021024197,4.6462,9.1211,-173.024367190681,934
genetics,annual,2012,-3.1316889422767,2.93322133766779,5,11.6259679026536,10.4815,22.8216,-24.6627131862632,934
genetics,annual,2013,-3.29743767423471,5,18,13.0664995630666,12.458,24.4566,-103.05047785423,934
genetics,annual,2014,1.13106735192891,0.285926943646504,9,69.4309475853504,18.253,170.4294,-55.4495769144568,934
genetics,total_years,2012-4,-3.34882776763767,5,32,13.7555415248188,13.1149,25.7463,-187.484304391084,934
genetics,monsoonal,NEM,-0.805265437205316,0.568022726455598,7,8.25834978842843,4.2549,20.6015,-33.5224976760291,934
genetics,monsoonal,SWM,-3.37377899419825,5,13,14.1030768440594,13.4463,26.3968,-81.1080149050274,934
simulation,annual,2012,-1.75724337108485,1.28303630715506,165957,4.33951861204324,3.2812,9.5871,-1262270.09188145,935
simulation,annual,2013,-1.87641623861044,1.36600333795492,144730,4.62631384489647,3.5643,10.1159,-1225072.18491138,935
simulation,annual,2014,-1.6724194584167,1.21731331950181,152768,4.19617160931811,3.1204,9.3515,-1101405.62983926,935
simulation,total_years,2012-4,-1.7760214209472,1.29126951067524,463455,4.39569127569154,3.3302,9.7009,-3589867.11338247,935
simulation,monsoonal,NEM,-1.72371909407026,1.2519639697526,440974,4.29538468249729,3.2231,9.5281,-3053377.94258215,935
simulation,monsoonal,SWM,-1.98689742774504,1.47251187423673,22481,4.87331912162314,3.8345,10.527,-534834.767744195,935
simulation_subsample,annual,2012,-1.14369068519691,0.900093606783537,3,3.69577906495116,2.4526,8.657,-102.320474658014,935
simulation_subsample,annual,2013,-2.3651077550701,5,18,5.1434381176475,4.9039,9.627,-472.60732687054,935
simulation_subsample,annual,2014,-2.31501625106246,5,11,4.89214200952436,4.6643,9.1566,-469.612642406517,935
simulation_subsample,total_years,2012-4,-2.34069701191296,5,32,5.01940302436941,4.7856,9.3948,-1137.90249606604,935
simulation_subsample,monsoonal,NEM,-2.33892858147262,5,30,5.01053440334976,4.7772,9.3782,-986.242707820883,935
simulation_subsample,monsoonal,SWM,-2.35152719247266,5,2,5.07405950094648,4.8378,9.4971,-151.615065431797,935
genetics,annual,2012,-1.73000827374631,0.525840576183771,1,27.6276464710716,13.4747,69.4059,-6.94179727468926,935
genetics,annual,2013,0.379077935935656,0.44984851470752,28,6.62163400720046,2.8512,16.7877,-123.785375726275,935
genetics,annual,2014,2.21498067042443,0.23062462514089,9,236.201885974461,44.8963,544.5884,-56.8205474691293,935
genetics,total_years,2012-4,0.564012645516872,0.37366305090451,38,15.5215817827537,5.6071,39.329,-202.288429737721,935
genetics,monsoonal,NEM,5.34188216330582,0.196269674664205,7,96.3155267176898,13.652,205.7383,-22.9204825301026,935
genetics,monsoonal,SWM,0.413525425633659,0.33397213921566,9,39.1161329610471,12.4935,98.3084,-53.4158582130932,935
simulation,annual,2012,-1.75542484214139,1.28358221185059,165967,4.32992120977602,3.2744,9.5652,-1260227.7536034,936
simulation,annual,2013,-1.87068741310717,1.36241152059262,144682,4.61000311258103,3.549,10.0846,-1222963.05627622,936
simulation,annual,2014,-1.67151987011735,1.21661863542128,152523,4.19484050911076,3.1189,9.3494,-1101416.69924169,936
simulation,total_years,2012-4,-1.77296580364363,1.28998790223595,463172,4.38628818731612,3.3221,9.6817,-3585675.34250342,936
simulation,monsoonal,NEM,-1.71899414730979,1.24968881608066,440433,4.2827065517321,3.2117,9.5029,-3047260.17325828,936
simulation,monsoonal,SWM,-1.98994106432842,1.47583900764486,22739,4.88017716186699,3.8422,10.538,-536651.600705982,936
simulation_subsample,annual,2012,-0.651011491750048,0.762094249643196,2,3.11739675519094,1.9123,7.4926,-95.1502993173924,936
simulation_subsample,annual,2013,-2.30382339804825,3.26957484817439,18,4.99662684523947,4.5691,9.6947,-485.306677659093,936
simulation_subsample,annual,2014,-2.32351023129492,5,11,4.933872746176,4.7041,9.2347,-479.277170865514,936
simulation_subsample,total_years,2012-4,-2.3234043554089,5,31,4.93335039568013,4.7036,9.2338,-1126.14115214087,936
simulation_subsample,monsoonal,NEM,-2.32577912599668,5,31,4.94507989301929,4.7148,9.2557,-991.94229575368,936
simulation_subsample,monsoonal,SWM,-2.30754203700545,5,0,4.85571340014692,4.6296,9.0884,-134.107928175909,936
genetics,annual,2012,-3.23329995246187,3.18974891469207,3,12.7003920255017,11.5779,24.7051,-15.9134249719926,936
genetics,annual,2013,-3.32325975572293,5,13,13.4082977581705,12.7839,25.0963,-77.6918368955947,936
genetics,annual,2014,0.568284081781387,0.352802532894793,17,22.6132299535522,7.6834,57.107,-101.721266015164,936
genetics,total_years,2012-4,-3.34831949741042,5,33,13.7485517690949,13.1083,25.7332,-195.298708297584,936
genetics,monsoonal,NEM,6.04579189991732,0.15,2,6796.44503923826,524.7935,11862.4134,-9.63033909193255,936
genetics,monsoonal,SWM,-3.37524571615525,5,13,14.1237773137336,13.466,26.4355,-82.7860734376962,936
simulation,annual,2012,-1.75295438443842,1.28061410119376,165796,4.32856083241947,3.271,9.5658,-1261313.85151305,937
simulation,annual,2013,-1.87323382401464,1.36343960575912,145124,4.61884402450641,3.5566,10.1027,-1224980.5768197,937
simulation,annual,2014,-1.67459966665196,1.21890355656812,152721,4.19974240746647,3.1244,9.3574,-1101337.25382123,937
simulation,total_years,2012-4,-1.77382058875374,1.28996662311471,463641,4.39010585077885,3.325,9.6902,-3588715.33549332,937
simulation,monsoonal,NEM,-1.72225965934724,1.25133061185504,441368,4.2912293465951,3.2194,9.5197,-3051631.18159977,937
simulation,monsoonal,SWM,-1.98167820125098,1.46723669310109,22273,4.86066132336317,3.8208,10.5057,-535478.735771947,937
simulation_subsample,annual,2012,-1.5963276581938,1.10873068958522,2,4.31211954383194,3.1065,9.7605,-103.246253359374,937
simulation_subsample,annual,2013,-2.3740681954866,4.19823760005651,15,5.23330303072874,4.9165,9.9232,-489.440718110398,937
simulation_subsample,annual,2014,-2.30691004762045,5,12,4.85264561032886,4.6266,9.0827,-465.053140807348,937
simulation_subsample,total_years,2012-4,-2.36006332291825,4.34395225355435,29,5.14982986977614,4.8533,9.7383,-1157.63377089497,937
simulation_subsample,monsoonal,NEM,-2.36277725183082,4.18221318808412,26,5.17582755296071,4.8608,9.8173,-1023.15588191637,937
simulation_subsample,monsoonal,SWM,-2.30364225445299,5,3,4.83681404938087,4.6116,9.0531,-130.762442477342,937
genetics,annual,2012,-3.4784432975727,5,1,15.6591794732177,14.9299,29.3093,-7.18882185941938,937
genetics,annual,2013,-3.28908156012472,5,18,12.9577693155474,12.3543,24.2531,-101.579001667853,937
genetics,annual,2014,-3.3617725514026,5,15,13.9347615148231,13.2858,26.0817,-93.485527712737,937
genetics,total_years,2012-4,-3.34315400851697,5,34,13.6777168835409,13.0407,25.6006,-205.992130124216,937
genetics,monsoonal,NEM,-0.105488753151288,0.440071930628502,5,11.9862659593979,5.0632,30.4082,-25.2535240469403,937
genetics,monsoonal,SWM,-3.37700649964402,5,12,14.1486681348691,13.4897,26.4821,-80.4649598637596,937
simulation,annual,2012,-1.76361458364909,1.28919435601585,165528,4.34792806456278,3.2924,9.598,-1262961.42058909,938
simulation,annual,2013,-1.87325673567887,1.36251176269535,144458,4.62157854102385,3.558,10.1098,-1226042.6822745,938
simulation,annual,2014,-1.67577510596684,1.2190970213566,152552,4.20400313149897,3.1277,9.3667,-1102535.89073421,938
simulation,total_years,2012-4,-1.77773807213252,1.29261380058352,462538,4.39903530424661,3.3338,9.7066,-3592604.86959914,938
simulation,monsoonal,NEM,-1.72535491615673,1.25329475540194,440003,4.2979849299698,3.2261,9.5322,-3051836.15929746,938
simulation,monsoonal,SWM,-1.98885668414259,1.47368974242097,22535,4.8800411852102,3.8406,10.5402,-539099.550872067,938
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,3.35772819606332,2.1258,7.9934,-98.2839043396473,938
simulation_subsample,annual,2013,-2.34100784824819,2.99918082854728,16,5.25291207401601,4.7502,10.2859,-501.177569985053,938
simulation_subsample,annual,2014,-2.32621274719568,5,12,4.947224649464,4.7168,9.2597,-469.584773772875,938
simulation_subsample,total_years,2012-4,-2.35337763775972,3.60218916979505,31,5.19120246399021,4.8012,9.9766,-1179.96679549999,938
simulation_subsample,monsoonal,NEM,-2.3556064524995,3.7316150940012,31,5.18493158865592,4.8139,9.932,-1045.61379258838,938
simulation_subsample,monsoonal,SWM,-2.32553256988072,2.96443700012979,0,5.1823629279986,4.679,10.1609,-133.157143560037,938
genetics,annual,2012,-3.47790806581653,5,1,15.6508004256542,14.9219,29.2936,-5.87884681242282,938
genetics,annual,2013,2.31328082265266,0.271652112687255,13,34.7551170830441,8.5099,84.3404,-77.8967156405225,938
genetics,annual,2014,0.54586800910829,0.353622731927327,17,22.7590327767067,7.7527,57.4849,-104.319943452451,938
genetics,total_years,2012-4,1.09208632876309,0.314451119241731,31,31.6892374128484,9.4188,79.064,-190.42334650195,938
genetics,monsoonal,NEM,3.02693954041102,0.231573476783571,3,99.6867400721785,19.0787,230.2027,-14.62025710955,938
genetics,monsoonal,SWM,-3.41044961892785,5,8,14.6298450096089,13.9485,27.3827,-57.7620198856662,938
simulation,annual,2012,-1.75857492368165,1.28599968084323,165531,4.33600472106726,3.2809,9.5756,-1261979.56811175,939
simulation,annual,2013,-1.86910033721148,1.36030925441387,145158,4.60864929355579,3.5464,10.0842,-1224388.17051281,939
simulation,annual,2014,-1.67313011236198,1.21838918174637,152378,4.19537693594999,3.1207,9.3484,-1101526.43766954,939
simulation,total_years,2012-4,-1.77365823225596,1.29050574280728,463067,4.38770410576222,3.3236,9.6842,-3588939.43312188,939
simulation,monsoonal,NEM,-1.72008096996681,1.25054036894048,440707,4.28452141431364,3.2137,9.5058,-3052493.43878103,939
simulation,monsoonal,SWM,-1.99014176884853,1.47531390863285,22360,4.88241489092651,3.8436,10.5434,-534692.586329385,939
simulation_subsample,annual,2012,-0.849823293731084,0.809119761185256,3,3.35293450443011,2.119,7.9865,-98.4145342801642,939
simulation_subsample,annual,2013,-2.3446525801377,5,15,5.03929693540158,4.8046,9.4321,-461.853446417025,939
simulation_subsample,annual,2014,-2.30282820796657,5,11,4.83287826007363,4.6078,9.0457,-460.7391945615,939
simulation_subsample,total_years,2012-4,-2.32887284285947,5,29,4.96040225938283,4.7294,9.2844,-1119.48025007359,939
simulation_subsample,monsoonal,NEM,-2.33158684357005,5,29,4.97388307984294,4.7422,9.3096,-980.883675762263,939
simulation_subsample,monsoonal,SWM,-2.30717692105984,5,0,4.8539408253746,4.6279,9.0851,-138.454512365369,939
genetics,annual,2012,-3.27091208522067,3.5287648269354,3,13.0223774724383,12.0163,25.0759,-17.2649929059873,939
genetics,annual,2013,-3.30642190323372,5,16,13.1844209103699,12.5704,24.6773,-93.9778116151946,939
genetics,annual,2014,-3.3780497450917,5,12,14.1634363705996,13.5038,26.5097,-75.5679086889893,939
genetics,total_years,2012-4,-3.35214006907231,5,31,13.8011795664954,13.1584,25.8317,-186.101723131524,939
genetics,monsoonal,NEM,-1.01120698538233,0.564293599753376,5,10.3818712406369,5.3248,25.9158,-26.4348842334947,939
genetics,monsoonal,SWM,-3.38614073015429,5,12,14.2784973734408,13.6135,26.7251,-79.5639603427804,939
simulation,annual,2012,-1.75454283863741,1.2822597578471,165473,4.33025468349078,3.2736,9.5675,-1261808.40700222,940
simulation,annual,2013,-1.87461007310233,1.3650729840693,144860,4.62058698456074,3.5592,10.1045,-1223468.16992578,940
simulation,annual,2014,-1.67420256604082,1.21787730623798,152243,4.20167645042911,3.125,9.363,-1103452.9749232,940
simulation,total_years,2012-4,-1.7748343184323,1.29076756232262,462576,4.3920471617223,3.3271,9.6935,-3589821.37276731,940
simulation,monsoonal,NEM,-1.72234920361613,1.25157178077835,440081,4.29081004612357,3.2193,9.5185,-3052741.17606051,940
simulation,monsoonal,SWM,-1.9870374579431,1.47148881187493,22495,4.8764710651957,3.8362,10.535,-535399.81258545,940
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,3,3.35772819606332,2.1258,7.9934,-98.2839043396473,940
simulation_subsample,annual,2013,-2.31347969576803,5,16,4.88463073504068,4.6571,9.1426,-449.310051165769,940
simulation_subsample,annual,2014,-2.35481003555257,5,11,5.09074421372867,4.8537,9.5284,-486.624141809754,940
simulation_subsample,total_years,2012-4,-2.33110018210513,5,30,4.97146307152712,4.7399,9.3051,-1130.48825748767,940
simulation_subsample,monsoonal,NEM,-2.35594259972483,4.61343395413642,30,5.11274274193897,4.8435,9.624,-966.676728916504,940
simulation_subsample,monsoonal,SWM,-2.30919230622591,5,0,4.86373325015022,4.6372,9.1035,-168.881940373121,940
genetics,annual,2012,-3.1316889422767,2.93322133766779,5,11.6259679026536,10.4815,22.8216,-24.6627131862632,940
genetics,annual,2013,-0.0730354388726298,0.495964736104117,26,6.67827690309681,3.1155,16.8493,-120.185000945756,940
genetics,annual,2014,-3.36053551288612,5,18,13.9175343356504,13.2694,26.0495,-114.862267665393,940
genetics,total_years,2012-4,-3.31288895679428,5,49,13.2699616531284,12.652,24.8374,-271.277059055354,940
genetics,monsoonal,NEM,0.94293496006252,0.372983702124562,6,10.7499055607448,3.876,27.2362,-26.6670016264517,940
genetics,monsoonal,SWM,-0.828336849429131,0.490697007969305,13,14.8748723214976,6.8814,37.5548,-77.8425028821399,940
simulation,annual,2012,-1.75673426663464,1.28284565853205,165851,4.33790957407822,3.2798,9.5837,-1262225.03518222,941
simulation,annual,2013,-1.87433095585042,1.364098097213,144937,4.62205062659434,3.5596,10.1089,-1225344.61670476,941
simulation,annual,2014,-1.66777962251784,1.21400365685924,152954,4.18838515675018,3.1119,9.3384,-1101195.57174981,941
simulation,total_years,2012-4,-1.77366655274984,1.28943922438234,463742,4.39108451787535,3.3253,9.693,-3589902.14115688,941
simulation,monsoonal,NEM,-1.72038504331837,1.2497609921158,440960,4.28842624253953,3.216,9.5155,-3052439.9827022,941
simulation,monsoonal,SWM,-1.98939448731395,1.47330488364175,22782,4.88359719693317,3.8431,10.5483,-535729.143123187,941
simulation_subsample,annual,2012,-0.858536452725457,0.812072105578897,2,3.35772819606332,2.1258,7.9934,-98.2839043396473,941
simulation_subsample,annual,2013,-2.37043491930902,4.24400353482119,18,5.21075265382361,4.9003,9.8718,-472.628682416961,941
simulation_subsample,annual,2014,-2.3403639152543,5,13,5.01773135642247,4.784,9.3917,-478.303108751199,941
simulation_subsample,total_years,2012-4,-2.36542190169118,4.37609949104192,33,5.17533917927882,4.8805,9.7809,-1146.66471111383,941
simulation_subsample,monsoonal,NEM,-2.36560967023189,4.16089340322965,33,5.19225127335245,4.8739,9.8526,-989.493690621063,941
simulation_subsample,monsoonal,SWM,-2.31777076165772,5,0,4.90563604271985,4.6772,9.1819,-153.365536322635,941
genetics,annual,2012,-3.27091208522067,3.5287648269354,3,13.0223774724383,12.0163,25.0759,-17.2649929059873,941
genetics,annual,2013,0.741417209894832,0.377520948176452,19,12.1821978064435,4.4476,30.8807,-114.419571716663,941
genetics,annual,2014,6.05943131533795,0.15,12,6704.37481879202,517.6842,11701.7156,-78.2762397892719,941
genetics,total_years,2012-4,1.60036829210094,0.287619854344272,34,41.1289421416665,10.899,101.0782,-214.868109366114,941
genetics,monsoonal,NEM,2.03274346988618,0.289386115463526,5,25.2409533471708,6.7439,62.1072,-21.221125530495,941
genetics,monsoonal,SWM,-3.38955834120264,5,12,14.3273792057848,13.6601,26.8166,-83.5484626997387,941
simulation,annual,2012,-1.75902404414431,1.28420247570973,165572,4.34358343054929,3.2852,9.5946,-1263871.42123456,942
simulation,annual,2013,-1.87034915610111,1.36093280020296,145268,4.61263574079403,3.5499,10.0921,-1224124.78955877,942
simulation,annual,2014,-1.66961442798638,1.21595276970287,152563,4.18919627108528,3.1141,9.3377,-1100505.20206699,942
simulation,total_years,2012-4,-1.77339899929997,1.28943490349173,463403,4.38992338978699,3.3244,9.6904,-3589571.45681387,942
simulation,monsoonal,NEM,-1.71902151684843,1.24909475352605,440846,4.28480872471991,3.2128,9.5083,-3050703.88493687,942
simulation,monsoonal,SWM,-1.99296932580733,1.47602370512708,22557,4.89453951583513,3.8537,10.5688,-537059.988861145,942
simulation_subsample,annual,2012,-0.841123447841423,0.806195086651307,3,3.34819180051522,2.1123,7.9796,-98.5448918029807,942
simulation_subsample,annual,2013,-2.31778047173926,5,17,4.90568367707708,4.6772,9.182,-450.577229739972,942
simulation_subsample,annual,2014,-2.32535429165319,5,12,4.9429794994407,4.7128,9.2518,-474.281043780802,942
simulation_subsample,total_years,2012-4,-2.32444674473136,5,32,4.93849554861692,4.7085,9.2434,-1122.42874556227,942
simulation_subsample,monsoonal,NEM,-2.32676132399201,5,31,4.9499393266493,4.7194,9.2648,-1018.99530822405,942
