time_scale,time_id,k,theta,mdd,med,dist90,log_like,iteration
interannual,2012-4,-1.22199307858188,0.702354771062117,6.68550492028466,3.93,16.26,-593138.339140269,868
season,NEM,-1.26805656502751,0.7257678444768,6.46205784857012,3.86,15.64,-559858.334737842,868
season,SWM,-1.41562222114153,0.60911238182834,12.0884692749175,6.52,29.93,-28949.2099626206,868
annual,2012,-2.02597453046182,0.9354733989307,8.38374246977392,5.66,19.52,-51066.2882512207,869
annual,2013,-1.52004701168604,0.754150036758912,7.60897201355845,4.64,18.32,-180529.708902982,869
annual,2014,-0.675040396519571,0.627395489684845,5.26780867076087,2.9,13,-194029.795232191,869
interannual,2012-4,-1.18483509055593,0.693378692489944,6.6546372070768,3.88,16.21,-594222.292256869,869
season,NEM,-1.23242796050125,0.716592918358162,6.42949716936306,3.82,15.59,-560670.271408457,869
season,SWM,-1.2958507646574,0.584947128874752,12.2125211492971,6.42,30.37,-29246.5602421728,869
annual,2012,-2.03469358280228,0.936595798254258,8.44108931895797,5.7,19.65,-50988.5845295167,870
annual,2013,-1.54255633579576,0.760248947296314,7.64382583810838,4.68,18.38,-179372.555904564,870
annual,2014,-0.710540818502427,0.634357226986491,5.28321375350999,2.92,13.02,-194922.295686073,870
interannual,2012-4,-1.19993069801567,0.696764686526478,6.67262266732106,3.9,16.24,-593219.411574456,870
season,NEM,-1.2455716831623,0.719822599410193,6.44408682643176,3.84,15.62,-560206.320076928,870
season,SWM,-1.40551026487641,0.604329841451127,12.2660077938688,6.58,30.4,-28586.645082033,870
annual,2012,-2.05754607033456,0.948611200833292,8.46527326645669,5.74,19.66,-50394.7814754328,871
annual,2013,-1.57734703394765,0.772005722058568,7.65326345846081,4.73,18.36,-180477.697012591,871
annual,2014,-0.737638878198982,0.639089649300652,5.31214241669535,2.95,13.08,-195069.606403004,871
interannual,2012-4,-1.23859507082386,0.70651597987602,6.69807051681808,3.95,16.27,-594278.027414274,871
season,NEM,-1.28778830787768,0.731114950092966,6.47734478971488,3.89,15.66,-561312.914144728,871
season,SWM,-1.38693916707505,0.600996457352012,12.2529032365859,6.55,30.38,-28587.5415750822,871
annual,2012,-2.08645871471126,0.965773093054446,8.47790229981815,5.8,19.63,-50560.963426475,872
annual,2013,-1.52640536715323,0.756468752714644,7.60512566232588,4.65,18.3,-181095.75432533,872
annual,2014,-0.714672974195064,0.635246667881996,5.28339569134355,2.93,13.02,-195033.450126151,872
interannual,2012-4,-1.2269015112572,0.703884504121698,6.68196090383735,3.93,16.24,-594079.315747011,872
season,NEM,-1.26586459943474,0.725607028303399,6.4513106023222,3.86,15.62,-560693.634388615,872
season,SWM,-1.53215340635201,0.632842303606694,12.0994499028101,6.69,29.82,-28875.5446241663,872
annual,2012,-2.076602304854,0.959097972321002,8.48346018634745,5.78,19.67,-50683.851888528,873
annual,2013,-1.54074961888296,0.76089786804066,7.61564384918201,4.67,18.31,-180820.98156974,873
annual,2014,-0.691658832881314,0.63085521375821,5.26946270801779,2.91,12.99,-194407.199122395,873
interannual,2012-4,-1.2019509813249,0.697295457221268,6.67322956848913,3.9,16.24,-592904.431228612,873
season,NEM,-1.24688567537544,0.720240390027873,6.4435457251426,3.84,15.61,-560150.173746281,873
season,SWM,-1.43191343116054,0.60835703949513,12.3346281122837,6.65,30.54,-28268.4596147095,873
annual,2012,-2.08837414174662,0.967803181048926,8.46736642448655,5.79,19.6,-50594.0829820957,874
annual,2013,-1.55134762653828,0.763696521774619,7.63476022840335,4.69,18.34,-180546.839685811,874
annual,2014,-0.690396522708802,0.629881458411022,5.28690099132393,2.91,13.04,-194538.493396612,874
interannual,2012-4,-1.21732514776036,0.701161780347189,6.68279462652603,3.92,16.25,-593840.679487466,874
season,NEM,-1.257401146372,0.722942772856159,6.45336596862877,3.85,15.63,-560340.577020635,874
season,SWM,-1.54527916455946,0.638117641472304,11.9657284263842,6.65,29.46,-29093.7168349854,874
annual,2012,-2.08268808556125,0.965263064805298,8.45272452920657,5.78,19.58,-51462.4731327426,875
annual,2013,-1.51924792710991,0.754132376916278,7.60329328324392,4.64,18.3,-180675.757790418,875
annual,2014,-0.705966561275956,0.633293034286817,5.28505072510894,2.92,13.03,-194065.172183829,875
interannual,2012-4,-1.21823243581758,0.701672789397669,6.67664418948096,3.92,16.24,-593966.906775197,875
season,NEM,-1.26748365215291,0.726026012177006,6.45289446252994,3.86,15.62,-560837.129665047,875
season,SWM,-1.35051677926955,0.592925004206822,12.3387615549679,6.54,30.64,-28704.9477369401,875
annual,2012,-2.05102781216642,0.945744081001593,8.44997630663416,5.73,19.64,-50387.7377146548,876
annual,2013,-1.5409433390925,0.759797335769291,7.64155356068102,4.68,18.37,-178914.281495914,876
annual,2014,-0.653625019196181,0.623217703733978,5.26032087853091,2.88,12.99,-193935.152812555,876
interannual,2012-4,-1.20674321874941,0.69841367213404,6.67816810677194,3.91,16.25,-591172.753783731,876
season,NEM,-1.25518316696914,0.722318072767501,6.45241846213318,3.85,15.63,-558303.078187965,876
season,SWM,-1.3715689557622,0.596879796430823,12.3338382770012,6.57,30.61,-28465.5772782172,876
annual,2012,-2.02724505375064,0.934523406048128,8.40796575769543,5.67,19.58,-50626.3372529183,877
annual,2013,-1.56949624058654,0.769264964560168,7.65214754016369,4.72,18.37,-180209.617272342,877
annual,2014,-0.719348235864317,0.635205839681793,5.309151648643,2.94,13.08,-193608.855487325,877
interannual,2012-4,-1.23959918671824,0.706562827891636,6.70369660697227,3.95,16.29,-591259.905266571,877
season,NEM,-1.28754564837409,0.730987442372615,6.47843139368913,3.89,15.67,-558447.54306905,877
season,SWM,-1.38983525296281,0.598739498656675,12.4366567734289,6.64,30.85,-28324.6511822378,877
annual,2012,-2.07704763034923,0.960605279864431,8.46697403907806,5.78,19.62,-50955.562288102,878
annual,2013,-1.53169063634488,0.757300162721734,7.62673375930526,4.66,18.35,-180021.831594167,878
annual,2014,-0.648418079853949,0.622179514089536,5.25934175186259,2.88,12.99,-195211.778598344,878
interannual,2012-4,-1.19092668158856,0.69467705960605,6.66342659498801,3.89,16.23,-594850.96669286,878
season,NEM,-1.23779428687019,0.717943860972502,6.43465140132297,3.83,15.6,-561746.509104647,878
season,SWM,-1.3752996985513,0.598203950395461,12.2923157318435,6.56,30.5,-28669.370120339,878
annual,2012,-2.02859180379464,0.933289926875219,8.43702044507138,5.69,19.65,-50809.2819282204,879
annual,2013,-1.57461346293122,0.771904156345057,7.63454126071914,4.71,18.31,-180675.911436106,879
annual,2014,-0.695895211543077,0.631057995222554,5.28681576447311,2.92,13.04,-194484.687788288,879
interannual,2012-4,-1.21140721176389,0.699775032506937,6.67651623060785,3.91,16.24,-593994.194075924,879
season,NEM,-1.259785570906,0.723839532378055,6.44961940447513,3.85,15.62,-560951.847680585,879
season,SWM,-1.40357368728568,0.602715093142427,12.346137614692,6.62,30.61,-28558.116557,879
annual,2012,-2.05043084149103,0.946857410794615,8.42946593163227,5.72,19.58,-51119.592344773,880
annual,2013,-1.49461200633383,0.744924562953099,7.62740282812189,4.62,18.39,-179621.984481856,880
annual,2014,-0.708577164695202,0.632951903803601,5.30725615071335,2.93,13.08,-193566.532416116,880
interannual,2012-4,-1.19596369755332,0.695302624081405,6.68175002428856,3.9,16.27,-591561.058453769,880
season,NEM,-1.24125543726532,0.718193182513851,6.45153913252235,3.84,15.64,-558363.460199663,880
season,SWM,-1.38639730979504,0.600868302561936,12.2545684635171,6.55,30.39,-28817.1685011884,880
annual,2012,-2.03849060321262,0.939959406209331,8.42534130977991,5.7,19.6,-50642.8541700639,881
annual,2013,-1.55005001059409,0.763088604529466,7.63822268948312,4.69,18.35,-180381.977909009,881
annual,2014,-0.723836606978834,0.636527317155518,5.30080111444244,2.94,13.06,-195185.975115907,881
interannual,2012-4,-1.23201200318857,0.705271890427831,6.68332340939741,3.93,16.24,-594069.734536747,881
season,NEM,-1.27430659340862,0.72789867880612,6.45746730131703,3.87,15.62,-560258.540599064,881
season,SWM,-1.50670100052368,0.630525029003535,11.9235673433586,6.57,29.4,-29424.9410824482,881
annual,2012,-2.05184924866645,0.948741526205863,8.41539100391947,5.71,19.55,-51375.0514362841,882
annual,2013,-1.60107633163046,0.779113227032509,7.68449687211235,4.77,18.41,-179673.279336727,882
annual,2014,-0.702167068378738,0.631465709890257,5.30995275501099,2.93,13.09,-192375.828790983,882
interannual,2012-4,-1.23977463199663,0.706629913269915,6.70329383762726,3.95,16.29,-591835.179944649,882
season,NEM,-1.28849582886907,0.731261246657168,6.47887927492296,3.89,15.67,-558658.375077495,882
season,SWM,-1.34556970729025,0.591231018227409,12.3925700648968,6.56,30.79,-28740.0491451022,882
annual,2012,-2.01510523822154,0.923451453681454,8.46704145629528,5.68,19.75,-49730.8181011516,883
annual,2013,-1.55294480456956,0.764415997061954,7.63116852975708,4.69,18.33,-180075.293840405,883
annual,2014,-0.685024413916735,0.629409807959732,5.27025220776736,2.9,13,-194778.487408572,883
interannual,2012-4,-1.21495183790374,0.700668398412113,6.67875213517634,3.92,16.25,-594322.492560938,883
season,NEM,-1.26053357172268,0.723889420773173,6.45338269096304,3.85,15.63,-560770.231772156,883
season,SWM,-1.43117094702411,0.612867737988517,12.0455071165024,6.53,29.8,-29195.1952906097,883
annual,2012,-2.04690846719488,0.93717378068531,8.53648304656287,5.76,19.87,-49524.2381567195,884
annual,2013,-1.53707370923448,0.758823084002104,7.63372894141238,4.67,18.36,-179976.665234328,884
annual,2014,-0.678722700164917,0.628130245321019,5.26886611710174,2.9,13,-193653.754452841,884
interannual,2012-4,-1.19710955460173,0.695793266791216,6.67742629953705,3.9,16.26,-591669.75763093,884
season,NEM,-1.24511465291274,0.71933951623873,6.4515791765984,3.84,15.64,-558568.139383342,884
season,SWM,-1.32665493586874,0.588730164479539,12.3299655106143,6.51,30.64,-28760.1570421947,884
annual,2012,-2.06062973777229,0.952121859401548,8.44302098670746,5.74,19.6,-51116.6237647328,885
annual,2013,-1.52110266454496,0.753807949810438,7.62476107046448,4.65,18.36,-180450.852946345,885
annual,2014,-0.694014710065331,0.631377522234213,5.26900939276678,2.91,12.99,-194616.030811252,885
interannual,2012-4,-1.20558997205893,0.698316770849555,6.67280951749392,3.91,16.24,-595116.212072853,885
season,NEM,-1.2530437615894,0.721940667511889,6.44670461904483,3.84,15.62,-562229.681368644,885
season,SWM,-1.36091095673185,0.594488384143984,12.3618745884302,6.57,30.69,-28447.8687145598,885
annual,2012,-2.02609353993594,0.929902068016316,8.46503876940177,5.7,19.72,-49936.1469292185,886
annual,2013,-1.58382548275769,0.774410929761712,7.65153837792088,4.73,18.35,-180162.192360387,886
annual,2014,-0.704966067866032,0.633168766491368,5.28280825927758,2.92,13.02,-195393.754554461,886
interannual,2012-4,-1.21652365432095,0.70076084955589,6.68704054336284,3.92,16.27,-591627.678742291,886
season,NEM,-1.26395191822828,0.724619727733176,6.45990987587144,3.86,15.64,-558667.320454409,886
season,SWM,-1.36743184302358,0.595329032317245,12.3861437256943,6.59,30.75,-28511.5166912431,886
annual,2012,-2.0502703877679,0.94446699174799,8.46141263163447,5.73,19.67,-50813.1423334676,887
annual,2013,-1.50048650834353,0.74782704670333,7.60467646467997,4.62,18.33,-180506.029468193,887
annual,2014,-0.660923159004061,0.624673900239388,5.26185299306617,2.88,12.99,-193519.572242366,887
interannual,2012-4,-1.19046643410657,0.694552646034912,6.66339997795283,3.89,16.23,-593770.921869962,887
season,NEM,-1.23621937077002,0.717631076996907,6.43130667265755,3.82,15.59,-560724.514933194,887
season,SWM,-1.3960352949859,0.600623221522948,12.3893089826209,6.62,30.72,-28522.9568101205,887
annual,2012,-2.03945003355027,0.940232949911156,8.42956449793324,5.7,19.61,-50842.6541956895,888
annual,2013,-1.53680975378023,0.759650530635039,7.61329045623974,4.66,18.31,-180766.847327966,888
annual,2014,-0.717312709390906,0.635077866928905,5.30147622595405,2.94,13.06,-195016.747850898,888
interannual,2012-4,-1.23477671076796,0.705733813641536,6.69092354668258,3.94,16.26,-594855.227113398,888
season,NEM,-1.28299552278765,0.730171736361623,6.46600260019225,3.88,15.64,-562105.551407034,888
season,SWM,-1.4069620770538,0.601677994071149,12.4558147644265,6.67,30.88,-28219.7888923468,888
annual,2012,-2.0126078610605,0.922605933794583,8.45848769020461,5.67,19.73,-50218.1676718462,889
annual,2013,-1.50618807818681,0.749389959828269,7.61204068967383,4.63,18.34,-179747.890235275,889
annual,2014,-0.664132901785217,0.624813383460531,5.27523896825062,2.89,13.02,-194938.306914385,889
interannual,2012-4,-1.19752932738256,0.696238205577532,6.66939436766193,3.9,16.24,-594870.672494922,889
season,NEM,-1.2450826346177,0.719809193075417,6.44122528583949,3.83,15.61,-561634.330859551,889
season,SWM,-1.3635958134937,0.595097682982954,12.3541937524108,6.57,30.67,-28792.0328131383,889
annual,2012,-2.03732939470258,0.937494255948807,8.45052788435616,5.71,19.66,-50567.3186151979,890
annual,2013,-1.53846952755442,0.760484538331354,7.60743365558321,4.66,18.29,-180552.281147587,890
annual,2014,-0.685846485933134,0.629458663233412,5.27337375882067,2.9,13.01,-194780.935101737,890
interannual,2012-4,-1.20660248873585,0.698631365610718,6.67197537616046,3.91,16.24,-594343.846827275,890
season,NEM,-1.25319048875954,0.722046092794442,6.44539226236212,3.84,15.61,-561016.917255891,890
season,SWM,-1.40500850554427,0.605437813915816,12.1893927165317,6.55,30.2,-28920.6143333178,890
annual,2012,-2.07749117162324,0.960658813249098,8.47001271385559,5.78,19.63,-50558.86701811,891
annual,2013,-1.53292531242158,0.757194195373711,7.63853615727674,4.67,18.38,-179508.496557955,891
annual,2014,-0.678135645811596,0.626905662571665,5.29644815818411,2.91,13.07,-192638.54492765,891
interannual,2012-4,-1.2147966198948,0.699958232259416,6.69477026896269,3.92,16.29,-590207.521181307,891
season,NEM,-1.26010539534275,0.722997799065581,6.46966211128123,3.86,15.67,-556613.665927059,891
season,SWM,-1.39849967556973,0.606947778642594,12.0160659745529,6.47,29.76,-29349.6582711888,891
annual,2012,-2.04544531690005,0.94395962134927,8.42776322069478,5.71,19.59,-50750.6133928714,892
annual,2013,-1.52492948044447,0.755628443732195,7.61277563490233,4.65,18.32,-179385.419423236,892
annual,2014,-0.696642475304551,0.63231761766119,5.25977260647807,2.91,12.97,-195307.639611183,892
interannual,2012-4,-1.21741588995707,0.7018540844386,6.66687483944029,3.91,16.21,-593867.1090626,892
season,NEM,-1.26020932731438,0.724493617279162,6.43845142720063,3.85,15.59,-560111.89529563,892
season,SWM,-1.50511379871085,0.629391692277431,11.9681970021817,6.59,29.52,-29307.3448037097,892
annual,2012,-2.04264652472809,0.943326101478726,8.41304563423349,5.7,19.56,-50675.8781645435,893
annual,2013,-1.50853874822504,0.749687103164961,7.62311332255375,4.64,18.37,-179475.570281119,893
annual,2014,-0.686718293952724,0.62983112782196,5.2687361633044,2.9,12.99,-195505.350725886,893
interannual,2012-4,-1.20390878977027,0.698149558763551,6.66563319939437,3.9,16.22,-593782.042999191,893
season,NEM,-1.24999224070797,0.721434566518281,6.43789172238532,3.84,15.6,-560575.515193605,893
season,SWM,-1.41154182400533,0.605558521963023,12.2616080899733,6.59,30.38,-28743.7833983391,893
annual,2012,-2.05365288607103,0.946948308704265,8.45540630700655,5.73,19.64,-50916.6084648858,894
annual,2013,-1.54383795444413,0.761932391348611,7.61631855534531,4.67,18.31,-180921.434491705,894
annual,2014,-0.710357468210605,0.633967665313246,5.29175809924382,2.93,13.04,-193763.912621888,894
interannual,2012-4,-1.21349632115763,0.700348467949988,6.67670052863632,3.92,16.24,-593908.015382843,894
season,NEM,-1.26034077015476,0.723904309042014,6.45182153536025,3.85,15.62,-560495.187511956,894
season,SWM,-1.39861381775869,0.604690654838835,12.1588273759489,6.53,30.13,-29042.1359932307,894
annual,2012,-2.06774512351586,0.955055550308713,8.46315176519011,5.76,19.63,-50614.3621723487,895
annual,2013,-1.53199388680439,0.758364881381776,7.60524378468221,4.65,18.29,-180352.105063993,895
annual,2014,-0.732588212420814,0.638701668601794,5.29468375314106,2.94,13.04,-195697.719120807,895
interannual,2012-4,-1.22045740148555,0.702523062313374,6.6712433734941,3.92,16.22,-594141.901951787,895
season,NEM,-1.26018381425462,0.724269136070181,6.44305107001997,3.85,15.6,-560371.624761693,895
season,SWM,-1.55493693235573,0.642420016905505,11.8497538311831,6.61,29.15,-29367.4537802104,895
annual,2012,-2.02245199540864,0.927145043485336,8.47461710302446,5.7,19.76,-49909.9339956592,896
annual,2013,-1.5761719275473,0.771409198894384,7.65705946665766,4.73,18.37,-181005.972049974,896
annual,2014,-0.691699917893799,0.63014562391946,5.28723357928476,2.91,13.04,-193900.416357791,896
interannual,2012-4,-1.20505706425765,0.697310946048261,6.69361290286316,3.92,16.29,-591698.411256397,896
season,NEM,-1.24583486666205,0.71911729180802,6.46104360636838,3.84,15.66,-558129.733515377,896
season,SWM,-1.51249847137671,0.629795938444522,12.034001143123,6.63,29.68,-29183.605527237,896
annual,2012,-2.07158662827161,0.954549821222718,8.50263811341263,5.78,19.73,-50360.0754053543,897
annual,2013,-1.57559870904359,0.770781402922496,7.6661688256311,4.73,18.39,-178998.063874848,897
annual,2014,-0.700497182282175,0.63222216957892,5.28243250347533,2.92,13.02,-194589.470373241,897
interannual,2012-4,-1.22622346702523,0.703145266581981,6.6949794081641,3.93,16.28,-592250.783658848,897
season,NEM,-1.2732942230043,0.726820324778131,6.47365511635971,3.87,15.67,-558457.385805904,897
season,SWM,-1.37585484175063,0.603383800719406,11.9665948981096,6.42,29.66,-29579.6188926154,897
annual,2012,-2.05490646713453,0.945880605852423,8.48090511442708,5.75,19.71,-50147.4663410775,898
